#,Name,base_name,form,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Computed Total,Total Match,Offense Score,Defense Score,Bulk Score,Mobility Score,Best Attack,Best Defense,Offense Score Norm,Defense Score Norm,Bulk Score Norm,Mobility Score Norm,Viability Score,Role,Display Name,Type Tuple,Type Offense Raw,Type Defense Raw,Coverage Super Effective Rate,Coverage Resisted Rate,Incoming Weakness Rate,Incoming Resistance Rate,Incoming Immunity Rate,Expected Incoming Multiplier,Type Offense Norm,Type Defense Norm,Offense Capability,Defense Capability,Meta Viability Score
208,SteelixMega Steelix,Steelix,Mega Steelix,Steel,Ground,610,75,125,230,55,95,30,2,False,610,True,90.0,162.5,133.33333333333334,30,125,230,0.47058823529411764,0.6823529411764706,0.804878048780488,0.14285714285714285,0.524841155974585,Heavy hitter,Steelix (Mega Steelix),"('Ground', 'Steel')",1.3706249999999958,1.0873264654545325,0.3424999999999996,0.02875,0.25535420098846784,0.4629324546952224,0.09225700164744646,0.9196869851729821,0.6624472573839648,0.562733948084435,0.5473318441300565,0.6651366208406607,0.5186284687289799
209,Snubbull,Snubbull,Base,Fairy,None,300,60,80,50,40,40,30,2,False,300,True,60.0,45.0,50.0,30,80,50,0.29411764705882354,0.12941176470588237,0.19512195121951223,0.14285714285714285,0.20288993646238984,Balanced,Snubbull,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.28229337304542057,0.28473124744950207,0.25019878535094875
210,Granbull,Granbull,Base,Fairy,None,450,90,120,75,60,60,45,2,False,450,True,90.0,67.5,75.0,45,120,75,0.47058823529411764,0.23529411764705882,0.37804878048780494,0.22857142857142856,0.34485345357655256,Heavy hitter,Granbull,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.388175725986597,0.367521778295987,0.35154055620563207
211,Qwilfish,Qwilfish,Base,Water,Poison,430,65,95,75,55,55,85,2,False,430,True,75.0,65.0,65.0,85,95,75,0.38235294117647056,0.2235294117647059,0.30487804878048785,0.45714285714285713,0.34211006353761014,Balanced,Qwilfish,"('Poison', 'Water')",1.3281249999999962,1.0384944386135737,0.29624999999999985,0.01625,0.17051070840197693,0.41515650741350907,0.0,0.9629324546952226,0.6050632911392395,0.4976354570366325,0.4714370811615781,0.353508989127422,0.41451546730492794
212,Scizor,Scizor,Base,Bug,Steel,500,70,130,100,55,80,65,2,False,500,True,92.5,90.0,83.33333333333333,65,130,100,0.4852941176470588,0.3411764705882353,0.4390243902439025,0.34285714285714286,0.41152336544373846,Heavy hitter,Scizor,"('Bug', 'Steel')",1.2553124999999972,1.1537182215247197,0.2875,0.13375000000000006,0.05271828665568369,0.4415156507413509,0.051070840197693576,0.8667627677100493,0.5067510548523207,0.6512414997422705,0.49387689252916356,0.4896644621637662,0.45760717190592753
212,ScizorMega Scizor,Scizor,Mega Scizor,Bug,Steel,600,70,150,140,65,100,75,2,False,600,True,107.5,120.0,103.33333333333333,75,150,140,0.5735294117647058,0.4823529411764706,0.5853658536585367,0.4,0.518396700143472,Heavy hitter,Scizor (Mega Scizor),"('Bug', 'Steel')",1.2553124999999972,1.1537182215247197,0.2875,0.13375000000000006,0.05271828665568369,0.4415156507413509,0.051070840197693576,0.8667627677100493,0.5067510548523207,0.6512414997422705,0.5468180689997517,0.5756615927233071,0.5291852104384136
213,Shuckle,Shuckle,Base,Bug,Rock,505,20,10,230,10,230,5,2,False,505,True,10.0,230.0,160.0,5,10,230,0.0,1.0,1.0,0.0,0.45,Balanced,Shuckle,"('Bug', 'Rock')",1.4784374999999963,0.8893772885862974,0.4349999999999994,0.07625000000000003,0.19192751235584846,0.13509060955518948,0.0,1.1243822075782537,0.8080168776371305,0.2988458084369498,0.3232067510548522,0.7195383233747799,0.41264419743437486
214,Heracross,Heracross,Base,Bug,Fighting,500,80,125,75,40,95,85,2,False,500,True,82.5,85.0,83.33333333333333,85,125,95,0.4264705882352941,0.3176470588235294,0.4390243902439025,0.45714285714285713,0.40790992006558724,Heavy hitter,Heracross,"('Bug', 'Fighting')",1.341874999999998,0.7872892341402274,0.37999999999999945,0.18000000000000008,0.24299835255354196,0.2784184514003295,0.0,1.270181219110379,0.6236286919831238,0.1627511441689742,0.505333829734426,0.2860330258168006,0.4177013562200772
214,HeracrossMega Heracross,Heracross,Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75,2,False,600,True,112.5,110.0,100.0,75,185,115,0.6029411764705882,0.43529411764705883,0.5609756097560976,0.4,0.51204806312769,Heavy hitter,Heracross (Mega Heracross),"('Bug', 'Fighting')",1.341874999999998,0.7872892341402274,0.37999999999999945,0.18000000000000008,0.24299835255354196,0.2784184514003295,0.0,1.270181219110379,0.6236286919831238,0.1627511441689742,0.6112161826756024,0.3576973012830847,0.48860287292431986
215,Sneasel,Sneasel,Base,Dark,Ice,430,55,95,55,35,75,115,2,False,430,True,65.0,65.0,61.666666666666664,115,95,75,0.3235294117647059,0.2235294117647059,0.28048780487804875,0.6285714285714286,0.350929493748719,Fast,Sneasel,"('Dark', 'Ice')",1.4493749999999959,0.8101434761538109,0.4012499999999995,0.03875000000000001,0.27677100494233936,0.11120263591433277,0.07413509060955518,1.234349258649094,0.7687763713080158,0.19321837572524606,0.5016281955820299,0.22564459562725767,0.41526979526901137
216,Teddiursa,Teddiursa,Base,Normal,None,330,60,80,50,50,50,40,2,False,330,True,65.0,50.0,53.333333333333336,40,80,50,0.3235294117647059,0.15294117647058825,0.21951219512195125,0.2,0.2353730272596844,Balanced,Teddiursa,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.19411764705882353,0.28387761344772144,0.2281162969467985
217,Ursaring,Ursaring,Base,Normal,None,500,90,130,75,75,75,55,2,False,500,True,102.5,75.0,80.0,55,130,75,0.5441176470588235,0.27058823529411763,0.4146341463414635,0.2857142857142857,0.3981579217052675,Heavy hitter,Ursaring,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.32647058823529407,0.3738345718408348,0.34531943795930103
218,Slugma,Slugma,Base,Fire,None,250,40,40,40,70,40,20,2,False,250,True,55.0,40.0,40.0,20,70,40,0.2647058823529412,0.10588235294117647,0.12195121951219513,0.08571428571428572,0.1606507481041197,Balanced,Slugma,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.2982328121121866,0.21621883130038533,0.22111352930775102
219,Magcargo,Magcargo,Base,Fire,Rock,410,50,50,120,80,80,30,2,False,410,True,65.0,100.0,83.33333333333333,30,80,120,0.3235294117647059,0.38823529411764707,0.4390243902439025,0.14285714285714285,0.3266704242672679,Balanced,Magcargo,"('Fire', 'Rock')",1.5099999999999962,0.7364270543560675,0.42374999999999935,0.037500000000000006,0.2504118616144976,0.39456342668863265,0.0,1.3579077429983528,0.8506329113924047,0.0949462347775489,0.5343708116157855,0.28361694441317165,0.3692625430389273
220,Swinub,Swinub,Base,Ice,Ground,250,50,50,40,30,30,50,2,False,250,True,40.0,35.0,40.0,50,50,40,0.17647058823529413,0.08235294117647059,0.12195121951219513,0.2571428571428571,0.15817175650748105,Balanced,Swinub,"('Ground', 'Ice')",1.6206249999999962,0.7986842098884194,0.526249999999999,0.00125,0.3187808896210873,0.051070840197693576,0.04118616144975288,1.2520593080724876,1.0,0.17794190676315355,0.5058823529411764,0.1304880969950749,0.3037965623225438
221,Piloswine,Piloswine,Base,Ice,Ground,450,100,100,80,60,60,50,2,False,450,True,80.0,70.0,80.0,50,100,80,0.4117647058823529,0.24705882352941178,0.4146341463414635,0.2571428571428571,0.3402377536380406,Balanced,Piloswine,"('Ground', 'Ice')",1.6206249999999962,0.7986842098884194,0.526249999999999,0.00125,0.3187808896210873,0.051070840197693576,0.04118616144975288,1.2520593080724876,1.0,0.17794190676315355,0.6470588235294118,0.26130588752592143,0.4268223872866759
222,Corsola,Corsola,Base,Water,Rock,380,55,55,85,65,85,35,2,False,380,True,60.0,85.0,75.0,35,65,85,0.29411764705882354,0.3176470588235294,0.37804878048780494,0.17142857142857143,0.29224841155974585,Balanced,Corsola,"('Rock', 'Water')",1.462499999999996,0.8261313365070272,0.3737499999999996,0.012499999999999999,0.21828665568369027,0.3023064250411862,0.0,1.2104612850082372,0.7864978902953577,0.21453196132485894,0.4910697443534372,0.2915014502401301,0.35342988026166144
223,Remoraid,Remoraid,Base,Water,None,300,35,65,35,65,35,65,2,False,300,True,65.0,35.0,35.0,65,65,35,0.3235294117647059,0.08235294117647059,0.0853658536585366,0.34285714285714286,0.21946812871490062,Balanced,Remoraid,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.29369570613055385,0.22585234652122851,0.2695827771443966
224,Octillery,Octillery,Base,Water,None,480,75,105,75,105,75,45,2,False,480,True,105.0,75.0,75.0,45,105,75,0.5588235294117647,0.27058823529411763,0.37804878048780494,0.22857142857142856,0.38455933592949376,Balanced,Octillery,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.4348721767187891,0.36490543116972207,0.37539011471357053
225,Delibird,Delibird,Base,Ice,Flying,330,45,55,45,65,45,75,2,False,330,True,60.0,45.0,45.0,75,65,45,0.29411764705882354,0.12941176470588237,0.1585365853658537,0.4,0.24700143472022956,Balanced,Delibird,"('Flying', 'Ice')",1.4612499999999966,0.8668332730793746,0.3999999999999995,0.06250000000000001,0.18204283360790774,0.1375617792421746,0.05518945634266886,1.1536243822075785,0.7848101265822784,0.26879214311523986,0.49039463886820556,0.19244512123461818,0.3509416071257021
226,Mantine,Mantine,Base,Water,Flying,465,65,40,70,80,140,70,2,False,465,True,60.0,105.0,91.66666666666667,70,80,140,0.29411764705882354,0.4117647058823529,0.5000000000000001,0.37142857142857144,0.3801680672268908,Balanced,Mantine,"('Flying', 'Water')",1.451874999999997,1.0349531106083263,0.3937499999999994,0.00875,0.08896210873146623,0.29983525535420097,0.05518945634266886,0.9662273476112028,0.7721518987341776,0.4929144752474112,0.48533134772896513,0.4662834371577881,0.4467570660372418
227,Skarmory,Skarmory,Base,Steel,Flying,465,65,80,140,40,70,70,2,False,465,True,60.0,105.0,91.66666666666667,70,80,140,0.29411764705882354,0.4117647058823529,0.5000000000000001,0.37142857142857144,0.3801680672268908,Balanced,Skarmory,"('Flying', 'Steel')",1.3478124999999965,1.4153308053416356,0.3524999999999996,0.08750000000000002,0.09390444810543658,0.4934102141680395,0.10626029654036244,0.706548599670511,0.6316455696202526,1.0,0.42912881608339515,0.6691176470588236,0.48512631634932446
228,Houndour,Houndour,Base,Dark,Fire,330,45,60,30,80,50,65,2,False,330,True,70.0,40.0,41.666666666666664,65,80,50,0.35294117647058826,0.10588235294117647,0.13414634146341464,0.34285714285714286,0.24540069686411148,Balanced,Houndour,"('Dark', 'Fire')",1.3918749999999964,0.9661758844624452,0.3637499999999996,0.03875000000000001,0.2504118616144976,0.2825370675453048,0.07413509060955518,1.03500823723229,0.6911392405063286,0.401226828221568,0.4882204020848844,0.23108614018389265,0.35285267884730964
229,Houndoom,Houndoom,Base,Dark,Fire,500,75,90,50,110,80,95,2,False,500,True,100.0,65.0,68.33333333333333,95,110,80,0.5294117647058824,0.2235294117647059,0.32926829268292684,0.5142857142857142,0.4098872719819635,Heavy hitter,Houndoom,"('Dark', 'Fire')",1.3918749999999964,0.9661758844624452,0.3637499999999996,0.03875000000000001,0.2504118616144976,0.2825370675453048,0.07413509060955518,1.03500823723229,0.6911392405063286,0.401226828221568,0.5941027550260609,0.32104309857700597,0.4725799795236778
229,HoundoomMega Houndoom,Houndoom,Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115,2,False,600,True,115.0,90.0,85.0,115,140,90,0.6176470588235294,0.3411764705882353,0.451219512195122,0.6285714285714286,0.5174287763886043,DPS,Houndoom (Mega Houndoom),"('Dark', 'Fire')",1.3918749999999964,0.9661758844624452,0.3637499999999996,0.03875000000000001,0.2504118616144976,0.2825370675453048,0.07413509060955518,1.03500823723229,0.6911392405063286,0.401226828221568,0.6470439314966492,0.3927073740432901,0.5485298155556516
230,Kingdra,Kingdra,Base,Water,Dragon,540,75,95,95,95,95,85,2,False,540,True,95.0,95.0,88.33333333333333,85,95,95,0.5,0.36470588235294116,0.475609756097561,0.45714285714285713,0.45272699323631893,Balanced,Kingdra,"('Dragon', 'Water')",1.2649999999999957,1.0677220744976124,0.2350000000000001,0.009999999999999998,0.07413509060955518,0.19686985172981877,0.0,0.9365733113673806,0.51983122362869,0.5365991273168432,0.5079324894514761,0.46118914877465694,0.478010217969864
231,Phanpy,Phanpy,Base,Ground,None,330,90,60,60,40,40,40,2,False,330,True,50.0,50.0,63.333333333333336,40,60,60,0.23529411764705882,0.15294117647058825,0.29268292682926833,0.2,0.21912482065997133,Balanced,Phanpy,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.25864482501861485,0.24693436604648955,0.24040696292038852
232,Donphan,Donphan,Base,Ground,None,500,90,120,120,60,60,50,2,False,500,True,90.0,90.0,90.0,50,120,120,0.47058823529411764,0.3411764705882353,0.48780487804878053,0.2571428571428571,0.39898954703832756,Tank,Donphan,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.39982129560685015,0.36159720679254403,0.366827540907681
233,Porygon2,Porygon,2,Normal,None,515,85,80,90,105,95,60,2,False,515,True,92.5,92.5,90.0,60,105,95,0.4852941176470588,0.35294117647058826,0.48780487804878053,0.3142857142857143,0.41850635376101664,Balanced,Porygon (2),"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.29117647058823526,0.42095078417942877,0.3526746336961324
234,Stantler,Stantler,Base,Normal,None,465,73,95,62,85,65,85,2,False,465,True,90.0,63.5,66.66666666666667,85,95,65,0.47058823529411764,0.2164705882352941,0.31707317073170743,0.45714285714285713,0.3736667349866776,Balanced,Stantler,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.2823529411764706,0.3305031514678075,0.3367135607303607
235,Smeargle,Smeargle,Base,Normal,None,250,55,20,35,20,45,75,2,False,250,True,20.0,40.0,45.0,75,20,45,0.058823529411764705,0.10588235294117647,0.1585365853658537,0.4,0.1587661406025825,Balanced,Smeargle,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.03529411764705882,0.2521631227734029,0.1735815049812318
236,Tyrogue,Tyrogue,Base,Fighting,None,210,35,35,35,35,35,35,2,False,210,True,35.0,35.0,35.0,35,35,35,0.14705882352941177,0.08235294117647059,0.0853658536585366,0.17142857142857143,0.12341770854683337,Balanced,Tyrogue,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.18781335318937775,0.17337971391113108,0.17136619744540116
237,Hitmontop,Hitmontop,Base,Fighting,None,455,50,95,95,35,110,70,2,False,455,True,65.0,102.5,85.0,70,95,110,0.3235294117647059,0.4,0.451219512195122,0.37142857142857144,0.3777649108423858,Balanced,Hitmontop,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.2936957061305542,0.3760195991335127,0.34266318453291905
238,Smoochum,Smoochum,Base,Ice,Psychic,305,45,30,15,85,65,65,2,False,305,True,57.5,40.0,41.666666666666664,65,85,65,0.27941176470588236,0.10588235294117647,0.13414634146341464,0.34285714285714286,0.21966540274646446,Balanced,Smoochum,"('Ice', 'Psychic')",1.4174999999999962,0.8147651000072986,0.3849999999999996,0.07500000000000001,0.2800658978583196,0.10543657331136738,0.0,1.227347611202636,0.7257383966244718,0.19937951132652793,0.4579424174733181,0.1503472134258766,0.3126595128576313
239,Elekid,Elekid,Base,Electric,None,360,45,63,37,65,55,95,2,False,360,True,64.0,46.0,45.666666666666664,95,65,55,0.3176470588235294,0.13411764705882354,0.16341463414634147,0.5142857142857142,0.2802459520393523,Balanced,Elekid,"('Electric',)",1.0599999999999987,1.0279424206198797,0.2250000000000001,0.2787499999999998,0.05518945634266886,0.16474464579901152,0.0,0.972817133443163,0.24303797468354574,0.48356845033351176,0.28780342516753593,0.2812222151405783,0.31866778455794786
240,Magby,Magby,Base,Fire,None,365,45,75,37,70,55,83,2,False,365,True,72.5,46.0,45.666666666666664,83,75,55,0.36764705882352944,0.13411764705882354,0.16341463414634147,0.44571428571428573,0.28403166632506666,Balanced,Magby,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.3599975179945396,0.2364670379000984,0.3244010113737482
241,Miltank,Miltank,Base,Normal,None,490,95,80,105,40,70,100,2,False,490,True,60.0,87.5,90.0,100,80,105,0.29411764705882354,0.32941176470588235,0.48780487804878053,0.5428571428571428,0.39142652182824356,Tank,Miltank,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.17647058823529413,0.41271549006178165,0.3345454320154601
242,Blissey,Blissey,Base,Normal,None,540,255,10,10,75,135,55,2,False,540,True,42.5,72.5,133.33333333333334,55,75,135,0.19117647058823528,0.25882352941176473,0.804878048780488,0.2857142857142857,0.34973611395777826,Tank,Blissey,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.11470588235294116,0.4672779003917674,0.28138328300951626
243,Raikou,Raikou,Base,Electric,None,580,90,85,75,115,100,115,2,True,580,True,100.0,87.5,88.33333333333333,115,115,100,0.5294117647058824,0.32941176470588235,0.475609756097561,0.6285714285714286,0.48848329575732735,DPS,Raikou,"('Electric',)",1.0599999999999987,1.0279424206198797,0.2250000000000001,0.2787499999999998,0.05518945634266886,0.16474464579901152,0.0,0.972817133443163,0.24303797468354574,0.48356845033351176,0.4148622486969477,0.4276239368048538,0.4617902891695486
